stamp,x_cog,y_cog,vx,heading
1760078792.80289,4.80056199390835,-47.2153905446429,0,0.0870566831339276
1760078792.80824,4.80059010318497,-47.2156036165721,0,0.08704634888681
1760078792.8132,4.80064277084865,-47.2159498180426,0,0.0870327677958078
1760078792.81826,4.80069037573506,-47.2163043467773,0,0.0870183194404993
1760078792.8232,4.80073255860527,-47.2166625264107,0,0.087006259909656
1760078792.82843,4.8007696477823,-47.217031408609,0,0.0869965705000358
1760078792.83561,4.80079918092978,-47.2174581604231,0,0.0869879347853978
1760078792.84309,4.80082087809629,-47.2178965721115,0,0.0869737519084933
1760078792.84891,4.80083930661454,-47.2182886932891,0,0.0869619037785295
1760078792.85328,4.80085596227496,-47.2186414821034,0,0.0869508722422473
1760078792.85824,4.80101086679598,-47.2189330408357,0,0.0869322105967045
1760078792.86338,4.80116050959017,-47.2192348158748,0,0.0869144268640283
1760078792.86819,4.80130488770157,-47.2195297428755,0,0.0868971195319039
1760078792.87348,4.80117853194841,-47.2190575420657,0,0.0869287846435233
1760078792.87824,4.80104415092381,-47.2185694946561,0,0.0869589717116309
1760078792.88337,4.80090328612906,-47.2180899082394,0,0.0869917796115075
1760078792.88838,4.8007560185999,-47.2176039463719,0,0.0870268043121395
1760078792.89457,4.80060019875554,-47.2171476614152,0,0.0870619785454625
1760078792.89909,4.80044059166662,-47.2166407113241,0,0.0870950556526746
1760078792.90323,4.80027656949845,-47.2161197245478,0,0.0871266746996384
1760078792.90818,4.80010644546193,-47.2156112002473,0,0.0871588898759466
1760078792.91386,4.80019805736283,-47.2155202208826,0,0.08715538080639
1760078792.9183,4.80028312477476,-47.2154103840435,0,0.0871529305968751
1760078792.92332,4.80036402180272,-47.2153175551122,0,0.0871511450536234
1760078792.92904,4.80044030377592,-47.2152429313888,0,0.0871496058384306
1760078792.9342,4.80051160434986,-47.2151602926954,0,0.0871456491928947
1760078792.93831,4.8005803353873,-47.2150522799672,0,0.0871402974291861
1760078792.94342,4.80064398732452,-47.2149698170902,0,0.0871355347212356
1760078792.94824,4.80070479658307,-47.2148777005356,0,0.0871327313420744
1760078792.95315,4.80076110194381,-47.2147890753023,0,0.0871306880801654
1760078792.95817,4.80081396966084,-47.2146976602435,0,0.087127897462885
1760078792.96319,4.80098201467922,-47.2148561093203,0,0.0871121704543378
1760078792.96816,4.8011458092677,-47.2150186960524,0,0.0870961987052669
1760078792.97326,4.80130558624752,-47.2151896683106,0,0.087078511396898
1760078792.97868,4.80146149507053,-47.2153711471157,0,0.0870601880540325
1760078792.98314,4.80161311327394,-47.2155328158143,0,0.0870440189317565
1760078792.98882,4.80176044398921,-47.2157306110139,0,0.0870277768782283
1760078792.99329,4.80190473977702,-47.2158947558218,0,0.0870113637787728
1760078792.9982,4.80204558357283,-47.2160661339979,0,0.0869948445759834
1760078793.00319,4.80218257258132,-47.2162397014722,0,0.0869790576401547
1760078793.00837,4.80225287823467,-47.2165174926965,0,0.0869606557874522
1760078793.01316,4.80231738714563,-47.2167913088033,0,0.0869423596103824
1760078793.01831,4.80237732092108,-47.2170772044973,0,0.0869248563704578
1760078793.02478,4.80243177040192,-47.2174037104983,0,0.0869083708125546
1760078793.02906,4.80248165316847,-47.2176701786396,0,0.086891183086301
1760078793.03413,4.80252672075956,-47.217960074914,0,0.0868725241340824
1760078793.03866,4.80256902312943,-47.2182314253197,0,0.0868539458845832
1760078793.04326,4.80260745765149,-47.2185054967599,0,0.0868371549170991
1760078793.04892,4.80264034897464,-47.2188027278011,0,0.0868220920329138
1760078793.05318,4.80267243443397,-47.2190601574164,0,0.0868049859757383
1760078793.05809,4.80281314811789,-47.2192996124177,0,0.0867863438577668
1760078793.06415,4.80295075931653,-47.2195748626733,0,0.0867681670556527
1760078793.06815,4.80308114357253,-47.2197971125119,0,0.0867482876079622
1760078793.07433,4.80320875706429,-47.2200843122572,0,0.0867278865880745
1760078793.07929,4.80302189279186,-47.2195534904721,0,0.086761617329978
1760078793.08496,4.80282840326247,-47.2190414473939,0,0.0867954055160748
1760078793.09067,4.80262706594885,-47.2185282546621,0,0.0868293253404096
1760078793.09634,4.80241738702642,-47.2180106720032,0,0.0868611740414324
1760078793.10202,4.80220060215212,-47.2174854269295,0,0.0868934044438487
1760078793.1077,4.80197745959684,-47.216952522522,0,0.0869266130893433
